Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
South Korea,KOR,2021-06-28,6574868,51755,11330146,1153780,0,0,0,0
South Korea,KOR,2021-06-29,6713923,60191,11344227,1154849,0,0,0,0
South Korea,KOR,2021-06-30,6845807,65834,11357971,1156073,0,0,0,0
South Korea,KOR,2021-07-01,6952015,67216,11375330,1157252,0,0,0,0
South Korea,KOR,2021-07-02,7052719,68873,11398901,1158428,0,0,0,0
South Korea,KOR,2021-07-03,7069569,69886,11399843,1158864,0,0,0,0
South Korea,KOR,2021-07-04,7070544,69960,11399923,1158877,0,0,0,0
South Korea,KOR,2021-07-05,7161841,73219,11437750,1158894,0,0,0,0
South Korea,KOR,2021-07-06,7244582,77836,11481095,1158950,0,0,0,0
South Korea,KOR,2021-07-07,7322249,82062,11525049,1159031,0,0,0,0
South Korea,KOR,2021-07-08,7410031,87219,11577859,1159098,0,0,0,0
South Korea,KOR,2021-07-09,7526527,94073,11662927,1159164,0,0,0,0
South Korea,KOR,2021-07-10,7547750,94221,11694646,1159200,0,0,0,0
South Korea,KOR,2021-07-11,7548769,94310,11695695,1159211,0,0,0,0
South Korea,KOR,2021-07-12,7620725,94525,11749745,1159251,0,0,0,0
South Korea,KOR,2021-07-13,7771515,94912,11817957,1159302,0,0,0,0
South Korea,KOR,2021-07-14,7921505,95774,11902816,1159358,0,0,0,0
South Korea,KOR,2021-07-15,8084772,95997,12006268,1159415,0,0,0,0
South Korea,KOR,2021-07-16,8277062,96387,12133932,1159486,0,0,0,0
South Korea,KOR,2021-07-17,8321778,96505,12161198,1159514,0,0,0,0
South Korea,KOR,2021-07-18,8324618,96588,12161782,1159520,0,0,0,0
South Korea,KOR,2021-07-19,8495065,97204,12223395,1159581,0,0,0,0
South Korea,KOR,2021-07-20,8653497,98439,12276950,1159625,0,0,0,0
South Korea,KOR,2021-07-21,8802105,101108,12305875,1159673,0,0,0,0
South Korea,KOR,2021-07-22,8945934,103129,12361414,1159693,0,0,0,0
South Korea,KOR,2021-07-23,9096816,112077,12409187,1159746,0,0,0,0
South Korea,KOR,2021-07-24,9126999,112904,12419349,1159777,0,0,0,0
South Korea,KOR,2021-07-25,9128894,112973,12419554,1159795,0,0,0,0
South Korea,KOR,2021-07-26,9520233,393773,12432641,1159940,0,0,0,0
South Korea,KOR,2021-07-27,9792866,543746,12441838,1159994,0,0,0,0
South Korea,KOR,2021-07-28,10211158,642733,12448391,1160038,0,0,0,0
South Korea,KOR,2021-07-29,10506222,730040,12458127,1160085,0,0,0,0
South Korea,KOR,2021-07-30,10933361,854177,12465361,1160124,0,0,0,0
South Korea,KOR,2021-07-31,11092842,923971,12465983,1160144,0,0,0,0
South Korea,KOR,2021-08-01,11113345,932344,12466108,1160151,0,0,0,0
South Korea,KOR,2021-08-02,11606270,949298,12470615,1160205,0,0,0,0
South Korea,KOR,2021-08-03,11917581,960479,12477028,1160236,0,0,0,0
South Korea,KOR,2021-08-04,12180240,969625,12482808,1160301,0,0,0,0
South Korea,KOR,2021-08-05,12472245,979746,12502508,1160330,0,0,0,0
South Korea,KOR,2021-08-06,12850677,995021,12522426,1160361,0,0,0,0
South Korea,KOR,2021-08-07,13002774,998495,12525356,1160380,0,0,0,0
South Korea,KOR,2021-08-08,13032234,998855,12526038,1160386,0,0,0,0
South Korea,KOR,2021-08-09,13548371,1014004,12607016,1160409,0,0,0,0
South Korea,KOR,2021-08-10,13910439,1023789,12669517,1160447,0,0,0,0
South Korea,KOR,2021-08-11,14190684,1031229,12724805,1160468,0,0,0,0
South Korea,KOR,2021-08-12,14455834,1035753,13332474,1160485,0,0,0,0
South Korea,KOR,2021-08-13,14800063,1043079,13846970,1160522,0,0,0,0
South Korea,KOR,2021-08-14,14952716,1046352,14017655,1160532,0,0,0,0
South Korea,KOR,2021-08-15,14972176,1046455,14022539,1160540,0,0,0,0
South Korea,KOR,2021-08-16,15334707,1360457,14275745,1160564,0,0,0,0
South Korea,KOR,2021-08-17,15799024,1625430,14769484,1160581,0,0,0,0
South Korea,KOR,2021-08-18,16139075,1800215,15099954,1160608,0,0,0,0
South Korea,KOR,2021-08-19,16453128,1979495,15406722,1160627,0,0,0,0
South Korea,KOR,2021-08-20,16873542,2233981,15757564,1160642,0,0,0,0
South Korea,KOR,2021-08-21,17073204,2385387,15895928,1160653,0,0,0,0
South Korea,KOR,2021-08-22,17099926,2398545,15898881,1160659,0,0,0,0
South Korea,KOR,2021-08-23,17443093,2407491,16646258,1165128,0,0,0,0
South Korea,KOR,2021-08-24,17799340,2417934,17272274,1174486,0,0,0,0
South Korea,KOR,2021-08-25,18129161,2427891,17767025,1185919,0,0,0,0
South Korea,KOR,2021-08-26,18757723,2438033,18189794,1195784,0,0,0,0
South Korea,KOR,2021-08-27,19344649,2449125,18732052,1202849,0,0,0,0
South Korea,KOR,2021-08-28,19605060,2453975,18987018,1208944,0,0,0,0
South Korea,KOR,2021-08-29,19618521,2454134,19001334,1211154,0,0,0,0
South Korea,KOR,2021-08-30,20016351,2472758,19555645,1220930,0,0,0,0
South Korea,KOR,2021-08-31,20269789,2490330,20032027,1236552,0,0,0,0
South Korea,KOR,2021-09-01,20590084,2508847,20372940,1253773,0,0,0,0
South Korea,KOR,2021-09-02,20861647,2528953,20731404,1272162,0,0,0,0
South Korea,KOR,2021-09-03,21292894,2557908,21170819,1288993,0,0,0,0
South Korea,KOR,2021-09-04,21453421,2577327,21352813,1298003,0,0,0,0
South Korea,KOR,2021-09-05,21463133,2579030,21353178,1300580,0,0,0,0
South Korea,KOR,2021-09-06,22484896,2900806,21370199,1309896,0,0,0,0
South Korea,KOR,2021-09-07,23262064,3081384,21385395,1321572,0,0,0,0
South Korea,KOR,2021-09-08,23795408,3206418,21396033,1333848,0,0,0,0
South Korea,KOR,2021-09-09,24364243,3336943,21405929,1345493,0,0,0,0
South Korea,KOR,2021-09-10,25190567,3548913,21417206,1356279,0,0,0,0
South Korea,KOR,2021-09-11,25587570,3670931,21419753,1366053,0,0,0,0
South Korea,KOR,2021-09-12,25619394,3680712,21419845,1368997,0,0,0,0
South Korea,KOR,2021-09-13,26451468,4082464,21422898,1376327,0,0,0,0
South Korea,KOR,2021-09-14,26991142,4346271,21426086,1386615,0,0,0,0
South Korea,KOR,2021-09-15,27623059,4508328,21428734,1396741,0,0,0,0
South Korea,KOR,2021-09-16,28155865,4697675,21431528,1406741,0,0,0,0
South Korea,KOR,2021-09-17,28873436,5055973,21438541,1418446,0,0,0,0
South Korea,KOR,2021-09-18,29211300,5288567,21441408,1423347,0,0,0,0
South Korea,KOR,2021-09-19,29246171,5300428,21441694,1423549,0,0,0,0
South Korea,KOR,2021-09-20,29268823,5321568,21441972,1423580,0,0,0,0
South Korea,KOR,2021-09-21,29275158,5325978,21442182,1423590,0,0,0,0
South Korea,KOR,2021-09-22,29299974,5344018,21442798,1423714,0,0,0,0
South Korea,KOR,2021-09-23,29848652,5716889,21450849,1428655,0,0,0,0
South Korea,KOR,2021-09-24,30463821,6115908,21460444,1433214,0,0,0,0
South Korea,KOR,2021-09-25,30773988,6328862,21464750,1434122,0,0,0,0
South Korea,KOR,2021-09-26,30807458,6343912,21465217,1434866,0,0,0,0
South Korea,KOR,2021-09-27,31441760,6824733,21472599,1438728,0,0,0,0
South Korea,KOR,2021-09-28,32015919,7183492,21481497,1442130,0,0,0,0
South Korea,KOR,2021-09-29,32491630,7447833,21491918,1446480,0,0,0,0
South Korea,KOR,2021-09-30,33031623,7767319,21512527,1450060,0,0,0,0
South Korea,KOR,2021-10-01,33736361,8113548,21555497,1452725,0,0,0,0
South Korea,KOR,2021-10-02,34067658,8304380,21561805,1454670,0,0,0,0
South Korea,KOR,2021-10-03,34093105,8315258,21562257,1454765,0,0,0,0
South Korea,KOR,2021-10-04,34277252,8343066,21585765,1455002,0,0,0,0
South Korea,KOR,2021-10-05,34963671,8401743,21647789,1457802,0,0,0,0
South Korea,KOR,2021-10-06,35424033,8446435,21686346,1460613,0,0,0,0
South Korea,KOR,2021-10-07,36075973,8495301,21729615,1463072,0,0,0,0
South Korea,KOR,2021-10-08,37059038,8594592,21788140,1465294,0,0,0,0
South Korea,KOR,2021-10-09,37149936,8613542,21792442,1465723,0,0,0,0
South Korea,KOR,2021-10-10,37165145,8617239,21793925,1466005,0,0,0,0
South Korea,KOR,2021-10-11,37269940,8762760,21803467,1466144,0,0,0,0
South Korea,KOR,2021-10-12,37744672,8959614,21837169,1468200,0,0,0,0
South Korea,KOR,2021-10-13,38067148,9074571,21866988,1470282,0,0,0,0
South Korea,KOR,2021-10-14,38429222,9196764,21895005,1471731,0,0,0,0
South Korea,KOR,2021-10-15,38963985,9434664,21931698,1473802,0,0,0,0
South Korea,KOR,2021-10-16,39209343,9592530,21946882,1474625,0,0,0,0
South Korea,KOR,2021-10-17,39223782,9598371,21947364,1475125,0,0,0,0
South Korea,KOR,2021-10-18,39674458,9825966,21971007,1476431,0,0,0,0
South Korea,KOR,2021-10-19,39990869,9971797,21993598,1477623,0,0,0,0
South Korea,KOR,2021-10-20,40263112,10065226,22023356,1478964,0,0,0,0
South Korea,KOR,2021-10-21,40583688,10204049,22036975,1479926,0,0,0,0
South Korea,KOR,2021-10-22,41020384,10454702,22053225,1481439,0,0,0,0
South Korea,KOR,2021-10-23,41247728,10606997,22058950,1481946,0,0,0,0
South Korea,KOR,2021-10-24,41260378,10613913,22059201,1482473,0,0,0,0
South Korea,KOR,2021-10-25,41555102,10827191,22070006,1483690,0,0,0,0
South Korea,KOR,2021-10-26,41740893,10964607,22080282,1484972,0,0,0,0
South Korea,KOR,2021-10-27,41950983,11093530,22089168,1486025,0,0,0,0
South Korea,KOR,2021-10-28,42307072,11422795,22098637,1487043,0,0,0,0
South Korea,KOR,2021-10-29,42678590,11810294,22110144,1488442,0,0,0,0
South Korea,KOR,2021-10-30,42860017,12023201,22113188,1488949,0,0,0,0
South Korea,KOR,2021-10-31,42872529,12034531,22113303,1489229,0,0,0,0
South Korea,KOR,2021-11-01,43020506,12119316,22116785,1489856,0,0,0,0
South Korea,KOR,2021-11-02,43141370,12181630,22120066,1490363,0,0,0,0
South Korea,KOR,2021-11-03,43285608,12232418,22122766,1491079,0,0,0,0
South Korea,KOR,2021-11-04,43432912,12311697,22125279,1491923,0,0,0,0
South Korea,KOR,2021-11-05,43615688,12416784,22128964,1492677,0,0,0,0
South Korea,KOR,2021-11-06,43705125,12456969,22129740,1492873,0,0,0,0
South Korea,KOR,2021-11-07,43709119,12459943,22129764,1492993,0,0,0,0
South Korea,KOR,2021-11-08,43965440,12665833,22131447,1494128,0,0,0,0
South Korea,KOR,2021-11-09,44106941,12795047,22132950,1494904,0,0,0,0
South Korea,KOR,2021-11-10,44299681,12871405,22134310,1496245,0,0,0,0
South Korea,KOR,2021-11-11,44476193,12973692,22135618,1497608,0,0,0,0
South Korea,KOR,2021-11-12,44688566,13130413,22137597,1499098,0,0,0,0
South Korea,KOR,2021-11-13,44809860,13215868,22137964,1499316,0,0,0,0
South Korea,KOR,2021-11-14,44814736,13218569,22137975,1499556,0,0,0,0
South Korea,KOR,2021-11-15,45053659,13294136,22138873,1500571,0,0,0,0
South Korea,KOR,2021-11-16,45233752,13334824,22139783,1501931,0,0,0,0
South Korea,KOR,2021-11-17,45445631,13368374,22140762,1503591,0,0,0,0
South Korea,KOR,2021-11-18,45629609,13418261,22141819,1504992,0,0,0,0
South Korea,KOR,2021-11-19,45840403,13487036,22143478,1506604,0,0,0,0
South Korea,KOR,2021-11-20,45919951,13515247,22143744,1506777,0,0,0,0
South Korea,KOR,2021-11-21,45923838,13516713,22143751,1506902,0,0,0,0
South Korea,KOR,2021-11-22,46157135,13569928,22144504,1507693,0,0,0,0
South Korea,KOR,2021-11-23,46339053,13604808,22145275,1508808,0,0,0,0
South Korea,KOR,2021-11-24,46573462,13637684,22146269,1509960,0,0,0,0
South Korea,KOR,2021-11-25,46842850,13687341,22147421,1511018,0,0,0,0
South Korea,KOR,2021-11-26,47210981,13757498,22149049,1512202,0,0,0,0
South Korea,KOR,2021-11-27,47334422,13784701,22149306,1512354,0,0,0,0
South Korea,KOR,2021-11-28,47338258,13786019,22149349,1512575,0,0,0,0
South Korea,KOR,2021-11-29,47612444,13828709,22150401,1513141,0,0,0,0
South Korea,KOR,2021-11-30,47835963,13864035,22151725,1514139,0,0,0,0
South Korea,KOR,2021-12-01,48057012,13893980,22152789,1514713,0,0,0,0
South Korea,KOR,2021-12-02,48275703,13936362,22153688,1515302,0,0,0,0
Spain,ESP,2021-01-08,419776,0,0,0,0,0,0,0
Spain,ESP,2021-01-15,920860,7249,0,0,0,0,0,0
Spain,ESP,2021-01-22,1243674,25679,0,0,0,0,0,0
Spain,ESP,2021-01-29,1615591,29576,0,0,0,0,0,0
Spain,ESP,2021-02-05,2114721,49820,0,0,0,0,0,0
Spain,ESP,2021-02-12,2509541,98959,34935,0,0,0,0,0
Spain,ESP,2021-02-19,2894398,138802,133731,0,0,0,0,0
Spain,ESP,2021-02-26,3400496,152776,380662,0,0,0,0,0
Spain,ESP,2021-03-05,3963446,200109,676839,0,0,0,0,0
Spain,ESP,2021-03-12,4530439,258028,981321,0,0,0,0,0
Spain,ESP,2021-03-19,5098917,345410,1018854,0,0,0,0,0
Spain,ESP,2021-03-26,5796136,446752,1446526,0,0,0,0,0
Spain,ESP,2021-04-02,6468584,549388,1962913,0,0,0,0,0
Spain,ESP,2021-04-09,7701633,618971,2662896,0,0,0,0,0
Spain,ESP,2021-04-16,8988844,793297,3198262,0,0,0,0,0
Spain,ESP,2021-04-23,10270107,964653,3596043,33923,0,0,0,0
Spain,ESP,2021-04-30,12041782,1127468,3988600,131623,0,0,0,0
Spain,ESP,2021-05-07,13810863,1340127,4625326,193461,0,0,0,0
Spain,ESP,2021-05-14,15584226,1783001,4863379,227833,0,0,0,0
Spain,ESP,2021-05-21,17348096,2151240,4974347,325325,0,0,0,0
Spain,ESP,2021-05-28,19005716,2489628,5151519,441274,0,0,0,0
Spain,ESP,2021-06-04,21169100,2758101,5527515,628083,0,0,0,0
Spain,ESP,2021-06-11,23620580,3147645,5844495,859159,0,0,0,0
Spain,ESP,2021-06-18,25978879,3501684,6212785,1055973,0,0,0,0
Spain,ESP,2021-06-25,28480370,3829354,6958911,1220592,0,0,0,0
Spain,ESP,2021-07-02,31247006,4109851,7759220,1360188,0,0,0,0
Spain,ESP,2021-07-09,33611241,4492144,8597392,1495271,0,0,0,0
Spain,ESP,2021-07-16,35639627,5043066,9139157,1638435,0,0,0,0
Spain,ESP,2021-07-23,37587005,5550775,9443915,1775408,0,0,0,0
Spain,ESP,2021-07-30,39273394,6042755,9610657,1832547,0,0,0,0
Spain,ESP,2021-08-06,40701055,6486396,9677460,1879786,0,0,0,0
Spain,ESP,2021-08-13,41969215,6936562,9712450,1910895,0,0,0,0
Spain,ESP,2021-08-20,43012874,7362512,9731466,1925498,0,0,0,0
Spain,ESP,2021-08-27,43867455,7719905,9748341,1938291,0,0,0,0
Spain,ESP,2021-09-03,44529659,7987466,9760579,1945997,0,0,0,0
Spain,ESP,2021-09-10,44995412,8112966,9770602,1951191,0,0,0,0
Spain,ESP,2021-09-17,45320695,8200854,9776950,1955679,0,0,0,0
Spain,ESP,2021-09-24,45668756,8284592,9782048,1960130,0,0,0,0
Spain,ESP,2021-10-01,45955933,8354251,9784806,1963530,0,0,0,0
Spain,ESP,2021-10-08,46155062,8404104,9786596,1966385,0,0,0,0
Spain,ESP,2021-10-15,46291605,8440948,9787541,1968555,0,0,0,0
Spain,ESP,2021-10-22,46538988,8487636,9788441,1971060,0,0,0,0
Spain,ESP,2021-10-29,47076104,8532093,9789382,1972637,0,0,0,0
Spain,ESP,2021-11-05,47712920,8622427,9789396,1973223,0,0,0,0
Spain,ESP,2021-11-12,48629227,8759727,9789400,1973549,0,0,0,0
Spain,ESP,2021-11-19,49541173,8897581,9789402,1973716,0,0,0,0
Spain,ESP,2021-11-26,50152539,9129715,9789407,1973903,0,0,0,0
Sweden,SWE,2021-01-01,2449,0,0,0,0,0,0,0
Sweden,SWE,2021-01-08,52942,0,0,0,0,0,0,0
Sweden,SWE,2021-01-15,132668,107,0,0,0,0,0,0
Sweden,SWE,2021-01-22,243852,5495,0,0,0,0,0,0
Sweden,SWE,2021-01-29,332343,8240,0,0,0,0,0,0
Sweden,SWE,2021-02-05,428302,12546,0,0,0,0,0,0
Sweden,SWE,2021-02-12,525909,23290,9810,0,0,0,0,0
Sweden,SWE,2021-02-19,636704,39177,37939,0,0,0,0,0
Sweden,SWE,2021-02-26,744116,48625,77827,0,0,0,0,0
Sweden,SWE,2021-03-05,851458,61753,147493,0,0,0,0,0
Sweden,SWE,2021-03-12,977096,84964,220233,0,0,0,0,0
Sweden,SWE,2021-03-19,1112798,112907,231324,0,0,0,0,0
Sweden,SWE,2021-03-26,1269024,148756,237977,0,0,0,0,0
Sweden,SWE,2021-04-02,1441945,168390,311322,0,0,0,0,0
Sweden,SWE,2021-04-09,1640949,206956,420332,0,0,0,0,0
Sweden,SWE,2021-04-16,1925799,235671,582554,0,0,0,0,0
Sweden,SWE,2021-04-23,2232652,274819,677922,0,0,0,0,0
Sweden,SWE,2021-04-30,2566500,305507,713926,0,0,0,0,0
Sweden,SWE,2021-05-07,2957995,354452,732444,0,0,0,0,0
Sweden,SWE,2021-05-14,3317015,392185,762132,0,0,0,0,0
Sweden,SWE,2021-05-21,3665075,456399,804471,0,0,0,0,0
Sweden,SWE,2021-05-28,4068442,514293,827588,0,0,0,0,0
Sweden,SWE,2021-06-04,4535875,582031,877224,0,0,0,0,0
Sweden,SWE,2021-06-11,5082246,648639,944715,0,0,0,0,0
Sweden,SWE,2021-06-18,5658219,712786,1076704,0,0,0,0,0
Sweden,SWE,2021-06-25,6133143,768176,1183279,0,0,0,0,0
Sweden,SWE,2021-07-02,6714242,840255,1261357,0,0,0,0,0
Sweden,SWE,2021-07-09,7189156,916108,1302053,0,0,0,0,0
Sweden,SWE,2021-07-16,7577968,1011304,1318220,0,0,0,0,0
Sweden,SWE,2021-07-23,7923791,1091723,1326049,0,0,0,0,0
Sweden,SWE,2021-07-30,8239944,1162166,1328697,0,0,0,0,0
Sweden,SWE,2021-08-06,8550711,1229669,1329735,0,0,0,0,0
Sweden,SWE,2021-08-13,8887179,1301521,1330629,0,0,0,0,0
Sweden,SWE,2021-08-20,9278783,1384330,1331607,0,0,0,0,0
Sweden,SWE,2021-08-27,9643932,1460587,1332306,0,0,0,0,0
Sweden,SWE,2021-09-03,9908997,1537516,1332629,0,0,0,0,0
Sweden,SWE,2021-09-10,10090377,1600757,1332629,0,0,0,0,0
Sweden,SWE,2021-09-17,10218864,1661326,1332629,0,0,0,0,0
Sweden,SWE,2021-09-24,10311737,1706766,1332629,0,0,0,0,0
Sweden,SWE,2021-10-01,10392639,1743578,1332629,0,0,0,0,0
Sweden,SWE,2021-10-08,10477719,1769198,1332629,0,0,0,0,0
Sweden,SWE,2021-10-15,10593181,1791508,1332629,0,0,0,0,0
Sweden,SWE,2021-10-22,10692142,1816041,1332629,0,0,0,0,0
Sweden,SWE,2021-10-29,10806533,1838796,1332629,0,0,0,0,0
Sweden,SWE,2021-11-05,10900602,1859528,1332657,0,0,0,0,0
Sweden,SWE,2021-11-12,11109547,1899777,1332657,0,0,0,0,0
Sweden,SWE,2021-11-19,11383640,1948675,1332657,0,0,0,0,0
Sweden,SWE,2021-11-26,11639474,2000461,1332657,0,0,0,0,0
Sweden,SWE,2021-12-03,11725334,2025083,1332657,0,0,0,0,0
Switzerland,CHE,2020-12-21,0,0,0,1,0,0,0,0
Switzerland,CHE,2020-12-22,2,0,0,1,0,0,0,0
Switzerland,CHE,2020-12-23,427,1,0,1,0,0,0,0
Switzerland,CHE,2020-12-24,691,1,0,1,0,0,0,0
Switzerland,CHE,2020-12-25,691,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-26,1127,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-27,1127,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-28,2757,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-29,4453,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-30,6126,2,0,1,0,0,0,0
Switzerland,CHE,2020-12-31,6378,3,0,1,0,0,0,0
Switzerland,CHE,2021-01-01,6383,5,0,1,0,0,0,0
Switzerland,CHE,2021-01-02,6386,5,0,1,0,0,0,0
Switzerland,CHE,2021-01-03,6386,6,0,1,0,0,0,0
Switzerland,CHE,2021-01-04,10061,6,0,1,0,0,0,0
Switzerland,CHE,2021-01-05,17204,6,0,1,0,0,0,0
Switzerland,CHE,2021-01-06,23050,8,0,1,0,0,0,0
Switzerland,CHE,2021-01-07,30272,10,0,1,0,0,0,0
Switzerland,CHE,2021-01-08,38314,10,0,1,0,0,0,0
Switzerland,CHE,2021-01-09,40457,13,0,1,0,0,0,0
Switzerland,CHE,2021-01-10,40490,13,0,1,0,0,0,0
Switzerland,CHE,2021-01-11,47891,31,0,1,0,0,0,0
Switzerland,CHE,2021-01-12,58225,120,0,1,0,0,0,0
Switzerland,CHE,2021-01-13,69115,331,0,1,0,0,0,0
Switzerland,CHE,2021-01-14,79392,683,0,1,0,0,0,0
Switzerland,CHE,2021-01-15,89392,1478,0,1,0,0,0,0
Switzerland,CHE,2021-01-16,91426,3807,0,1,0,0,0,0
Switzerland,CHE,2021-01-17,92006,3892,0,1,0,0,0,0
Switzerland,CHE,2021-01-18,102603,5550,0,1,0,0,0,0
Switzerland,CHE,2021-01-19,115184,10313,0,1,0,0,0,0
Switzerland,CHE,2021-01-20,128998,17049,0,1,0,0,0,0
Switzerland,CHE,2021-01-21,143624,25732,0,1,0,0,0,0
Switzerland,CHE,2021-01-22,155401,33845,0,1,0,0,0,0
Switzerland,CHE,2021-01-23,157164,37935,0,1,0,0,0,0
Switzerland,CHE,2021-01-24,157729,38555,0,1,0,0,0,0
Switzerland,CHE,2021-01-25,165116,48522,0,1,0,0,0,0
Switzerland,CHE,2021-01-26,173780,64991,0,1,0,0,0,0
Switzerland,CHE,2021-01-27,181077,82104,0,1,0,0,0,0
Switzerland,CHE,2021-01-28,190108,100027,0,1,0,0,0,0
Switzerland,CHE,2021-01-29,196153,111640,0,1,0,0,0,0
Switzerland,CHE,2021-01-30,196153,111640,0,1,0,0,0,0
Switzerland,CHE,2021-01-31,196153,111640,0,1,0,0,0,0
Switzerland,CHE,2021-02-01,202781,121199,0,1,0,0,0,0
Switzerland,CHE,2021-02-02,211068,132549,0,1,0,0,0,0
Switzerland,CHE,2021-02-03,219046,143936,0,1,0,0,0,0
Switzerland,CHE,2021-02-04,229345,154333,0,1,0,0,0,0
Switzerland,CHE,2021-02-05,239576,163692,0,1,0,0,0,0
Switzerland,CHE,2021-02-06,241730,164890,0,1,0,0,0,0
Switzerland,CHE,2021-02-07,242348,165466,0,1,0,0,0,0
Switzerland,CHE,2021-02-08,252883,173494,0,1,0,0,0,0
Switzerland,CHE,2021-02-09,267986,184004,0,1,0,0,0,0
Switzerland,CHE,2021-02-10,283181,195854,0,1,0,0,0,0
Switzerland,CHE,2021-02-11,298898,207831,0,1,0,0,0,0
Switzerland,CHE,2021-02-12,311669,221624,0,1,0,0,0,0
Switzerland,CHE,2021-02-13,313450,226790,0,1,0,0,0,0
Switzerland,CHE,2021-02-14,314063,227520,0,1,0,0,0,0
Switzerland,CHE,2021-02-15,323370,237148,0,1,0,0,0,0
Switzerland,CHE,2021-02-16,335154,250400,0,1,0,0,0,0
Switzerland,CHE,2021-02-17,346518,263300,0,1,0,0,0,0
Switzerland,CHE,2021-02-18,360139,278361,0,1,0,0,0,0
Switzerland,CHE,2021-02-19,372427,290609,0,1,0,0,0,0
Switzerland,CHE,2021-02-20,374984,295337,0,1,0,0,0,0
Switzerland,CHE,2021-02-21,375830,296140,0,1,0,0,0,0
Switzerland,CHE,2021-02-22,384632,307356,0,1,0,0,0,0
Switzerland,CHE,2021-02-23,395166,323506,0,1,0,0,0,0
Switzerland,CHE,2021-02-24,406432,340589,0,1,0,0,0,0
Switzerland,CHE,2021-02-25,418192,358410,0,1,0,0,0,0
Switzerland,CHE,2021-02-26,427310,374062,0,1,0,0,0,0
Switzerland,CHE,2021-02-27,429706,378240,0,1,0,0,0,0
Switzerland,CHE,2021-02-28,430633,379304,0,1,0,0,0,0
Switzerland,CHE,2021-03-01,439654,392576,0,1,0,0,0,0
Switzerland,CHE,2021-03-02,450541,407715,0,1,0,0,0,0
Switzerland,CHE,2021-03-03,464600,425573,0,1,0,0,0,0
Switzerland,CHE,2021-03-04,479110,444729,0,1,0,0,0,0
Switzerland,CHE,2021-03-05,492295,460786,0,1,0,0,0,0
Switzerland,CHE,2021-03-06,494963,464443,0,1,0,0,0,0
Switzerland,CHE,2021-03-07,496098,465268,0,1,0,0,0,0
Switzerland,CHE,2021-03-08,507856,476984,0,1,0,0,0,0
Switzerland,CHE,2021-03-09,522418,492925,0,1,0,0,0,0
Switzerland,CHE,2021-03-10,537211,508398,0,1,0,0,0,0
Switzerland,CHE,2021-03-11,552912,524964,0,1,0,0,0,0
Switzerland,CHE,2021-03-12,566647,538826,0,1,0,0,0,0
Switzerland,CHE,2021-03-13,568490,543008,0,1,0,0,0,0
Switzerland,CHE,2021-03-14,569358,543588,0,1,0,0,0,0
Switzerland,CHE,2021-03-15,580339,553728,0,1,0,0,0,0
Switzerland,CHE,2021-03-16,596321,566657,0,1,0,0,0,0
Switzerland,CHE,2021-03-17,614187,580582,0,1,0,0,0,0
Switzerland,CHE,2021-03-18,632640,595654,0,1,0,0,0,0
Switzerland,CHE,2021-03-19,648038,608325,0,1,0,0,0,0
Switzerland,CHE,2021-03-20,650987,611589,0,1,0,0,0,0
Switzerland,CHE,2021-03-21,652195,611733,0,1,0,0,0,0
Switzerland,CHE,2021-03-22,665784,623067,0,1,0,0,0,0
Switzerland,CHE,2021-03-23,681655,639639,0,1,0,0,0,0
Switzerland,CHE,2021-03-24,697825,658690,0,1,0,0,0,0
Switzerland,CHE,2021-03-25,711744,683837,0,1,0,0,0,0
Switzerland,CHE,2021-03-26,726602,705193,0,1,0,0,0,0
Switzerland,CHE,2021-03-27,729901,712049,0,1,0,0,0,0
Switzerland,CHE,2021-03-28,732203,713365,0,1,0,0,0,0
Switzerland,CHE,2021-03-29,745115,733755,0,1,0,0,0,0
Switzerland,CHE,2021-03-30,760940,759620,0,1,0,0,0,0
Switzerland,CHE,2021-03-31,777441,782090,0,1,0,0,0,0
Switzerland,CHE,2021-04-01,795411,805860,0,1,0,0,0,0
Switzerland,CHE,2021-04-02,800521,811187,0,1,0,0,0,0
Switzerland,CHE,2021-04-03,804660,813509,0,1,0,0,0,0
Switzerland,CHE,2021-04-04,805776,814129,0,1,0,0,0,0
Switzerland,CHE,2021-04-05,809578,816221,0,1,0,0,0,0
Switzerland,CHE,2021-04-06,830499,833679,0,1,0,0,0,0
Switzerland,CHE,2021-04-07,856636,854189,0,1,0,0,0,0
Switzerland,CHE,2021-04-08,883981,879188,0,1,0,0,0,0
Switzerland,CHE,2021-04-09,906770,904270,0,1,0,0,0,0
Switzerland,CHE,2021-04-10,912279,913432,0,1,0,0,0,0
Switzerland,CHE,2021-04-11,914569,915267,0,1,0,0,0,0
Switzerland,CHE,2021-04-12,941753,932614,0,1,0,0,0,0
Switzerland,CHE,2021-04-13,973001,955688,0,1,0,0,0,0
Switzerland,CHE,2021-04-14,1005411,980457,0,1,0,0,0,0
Switzerland,CHE,2021-04-15,1035826,1008653,0,1,0,0,0,0
Switzerland,CHE,2021-04-16,1063676,1035793,0,1,0,0,0,0
